,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index_0,Index_1,Index_2
2710,1,144,33869999999.999996,1,1120000.0,-0.09300000000000001,0.10060000000000001,3.6,1,1998.0,7,0,1,1,0,0,1
2711,1,53,2740000000.0,1,1520000.0,1.137,-0.41200000000000003,3.7,3,2012.0,4,0,1,0,0,0,1
2712,1,78,26440000.0,0,1530000.0,0.6829999999999999,0.233,2.9,6,1996.0,11,0,1,0,0,1,0
2713,1,61,65970000.0,0,54330.0,0.36200000000000004,0.0,3.2,1,2017.0,0,0,0,0,0,1,0
2714,1,1,129360000000.00002,0,6520000.0,-1.564,0.2863,3.9,1,2020.0,3,1,1,1,0,0,1
2715,1,17,2150000000.0,0,774580.0,-0.002,0.009000000000000001,4.4,3,2013.0,4,1,1,0,0,1,0
2716,1,123,10770000000.0,0,6550000.0,-6.8420000000000005,-0.909,3.6,4,2007.0,10,0,1,0,0,1,0
2717,1,9,2240000000.0,0,181310.0,-0.187,0.1153,3.4,4,1965.0,7,0,0,0,0,1,0
2718,1,17,2450000000.0,0,643600.0,-0.917,-0.09699999999999999,4.5,6,1996.0,1,1,1,0,0,1,0
2719,1,17,2160000000.0,0,402960.0,-0.326,0.35000000000000003,3.6,3,2002.0,2,1,1,0,0,1,0
2720,1,80,365890000.0,1,624670.0,9.682,0.0,4.0,6,1994.0,6,1,0,0,1,0,0
2721,1,13,145450000.0,0,62050.0,-0.08900000000000001,0.3333,4.1,3,1997.0,6,1,1,0,0,1,0
2722,1,17,984440000.0,0,150230.0,-0.861,0.0,4.4,6,1996.0,4,1,1,0,0,1,0
2723,1,126,5640000000.0,0,601370.0,-0.28800000000000003,0.1631,3.6,4,1892.0,5,0,0,0,0,0,1
2724,1,17,5940000000.0,0,568000.0,-0.392,0.0,4.5,6,2013.0,1,1,1,0,0,1,0
2725,1,122,4000000000.0,0,1810000.0,-1.6630000000000003,0.20629999999999998,3.5,4,1998.0,5,0,0,0,0,1,0
2726,0,12,143320000000.0,1,1100000.0,-0.106,-0.0083,3.9,1,1869.0,3,1,1,0,0,0,1
2727,0,3,21870000000.0,1,320800.0,-0.244,90.6905,3.1,1,1985.0,7,0,0,0,0,1,0
2728,1,23,437050000.0,0,620940.0,0.9990000000000001,-7.5,3.7,2,1996.0,4,1,1,0,0,0,1
2729,0,39,108070000.0,1,128000.0,1.038,0.2,1.0,2,1996.0,4,0,1,0,0,0,1
2730,1,81,557710000.0,1,120090.0,-1.797,0.7879,3.7,2,1842.0,5,0,1,0,0,0,1
2731,1,98,4040000000.0,1,121460.0,0.31,0.2683,3.1,0,1996.0,2,1,1,0,0,0,1
2732,1,91,3460000000.0,1,174220.0,-1.426,-0.21280000000000002,3.3,1,1996.0,5,0,0,0,0,1,0
2733,1,65,1180000000.0,1,68110.0,0.42200000000000004,-0.26670000000000005,3.3,5,2001.0,10,0,0,0,0,1,0
2734,1,17,3200000000.0,1,713680.0,1.855,0.19899999999999998,4.4,5,2010.0,4,1,1,0,0,1,0
2735,1,9,1820000000.0,1,221310.0,-1.361,0.0804,4.0,4,1976.0,7,0,1,0,0,0,1
2736,1,61,5300000000.0,1,466290.0,-0.07,0.0943,4.0,1,1969.0,8,1,1,0,0,0,1
2737,1,122,4610000000.0,1,1100000.0,-0.244,0.778,4.4,2,2005.0,4,1,1,0,0,0,1
2738,1,13,132960000.00000001,1,10260.0,0.068,0.0165,2.5,6,1996.0,6,0,0,0,0,1,0
2739,1,18,60130000.0,1,328020.0,-0.929,0.4706,4.4,2,1979.0,4,1,1,0,0,1,0
2740,1,14,11910000000.0,1,169230.0,0.731,0.31570000000000004,4.4,2,1984.0,0,1,1,0,0,0,1
2741,1,8,218250000.0,1,51270.0,0.066,0.1104,4.9,6,1996.0,9,1,1,0,0,1,0
2742,0,12,68209999999.99999,1,5630000.0,-2.329,0.20550000000000002,3.6,4,1856.0,10,0,1,0,0,0,1
2743,1,17,4490000000.0,1,413200.0,-1.1820000000000002,0.068,3.7,6,1996.0,4,0,1,0,0,1,0
2744,1,41,2520000000.0,0,353690.0,0.0,0.0406,3.3,1,1980.0,7,0,0,0,0,1,0
2745,1,47,132560000.0,1,70810.0,-0.909,0.42100000000000004,2.6,6,1996.0,9,0,1,0,0,1,0
2746,0,121,169580000000.0,0,783140.0,0.5650000000000001,0.0022,4.5,1,1972.0,3,1,1,0,0,0,1
2747,1,13,2000000000.0,1,163190.0,-0.329,-0.24800000000000003,3.3,2,1868.0,4,0,0,0,0,1,0
2748,1,26,2450000000.0,1,632830.0,0.612,-0.9105,3.9,2,1980.0,5,1,1,0,0,1,0
2749,1,3,3570000000.0,1,3550000.0,-2.171,1.511,4.0,1,1980.0,5,1,1,0,0,0,1
2750,0,76,397060000.0,0,1840000.0,-6.778,-0.0388,4.0,0,1996.0,4,1,1,0,0,0,1
2751,1,106,34960000000.0,0,632140.0,-0.8340000000000001,0.6001,4.6,2,1989.0,0,1,1,1,0,1,0
2752,1,17,195980000.0,1,1340000.0,0.14800000000000002,0.6920000000000001,5.0,0,1996.0,4,1,1,0,0,1,0
2753,1,13,1860000000.0,1,209220.0,-0.24,-0.0068000000000000005,3.5,5,1926.0,4,0,1,0,0,1,0
2754,1,18,2400000000.0,1,602210.0,0.8440000000000001,1.036,3.2,4,1986.0,5,0,0,0,0,1,0
2755,1,127,2060000000.0,0,1330000.0,-0.5579999999999999,0.0475,3.1,1,1964.0,5,0,0,0,0,0,1
2756,0,76,2150000000.0,1,1780000.0,1.58,-0.0558,1.9,0,1996.0,4,0,0,0,0,1,0
2757,1,13,13280000000.0,1,579950.0,-0.08,0.1724,3.1,5,2001.0,0,0,0,0,0,1,0
2758,1,84,266850000.00000003,0,122490.0,-3.67,-0.166,4.5,6,1996.0,4,0,1,0,0,0,1
2759,0,142,5040000000.0,0,1410000.0,-0.711,0.0,4.3,1,1996.0,3,1,1,0,0,0,1
2760,1,13,1260000000.0,1,117580.0,0.122,-0.11800000000000001,3.2,5,1960.0,4,0,0,0,0,1,0
2761,1,13,229160000.0,1,49830.0,-1.455,0.44329999999999997,3.0,2,1966.0,3,0,0,0,0,1,0
2762,1,17,1090000000.0,0,192600.0,-0.375,-0.15,3.1,0,1996.0,4,0,1,0,0,1,0
2763,1,33,10710000000.0,1,782770.0,0.002,-0.4036,3.6,4,1856.0,10,0,1,0,0,0,1
2764,1,32,46000000000.0,0,1490000.0,0.057,-0.0962,4.4,1,1996.0,7,1,1,0,0,0,1
2765,1,97,1290000000.0,0,193080.0,-3.9050000000000002,0.0,3.5,4,1920.0,0,0,1,0,0,1,0
2766,1,129,1280000000.0,0,367620.0,-1.073,-0.0432,4.1,2,1906.0,5,1,1,0,0,1,0
2767,1,22,129410000000.0,0,7230000.0,-0.20600000000000002,0.09300000000000001,3.9,1,1973.0,3,1,1,1,0,0,1
2768,1,94,8580000000.0,1,945460.0,0.44700000000000006,-0.09480000000000001,3.8,1,1962.0,5,0,1,0,0,0,1
2769,1,125,2770000000.0,0,64459.99999999999,0.23199999999999998,0.09670000000000001,3.7,2,1932.0,5,1,1,0,0,0,1
2770,1,0,331570000.0,0,613320.0,0.8740000000000001,0.444,3.3,2,1999.0,4,0,1,0,0,1,0
2771,1,42,2200000000.0,0,401030.0,-0.4,0.07740000000000001,4.4,5,1998.0,4,1,1,0,0,1,0
2772,1,21,1610000000.0,0,598320.0,-0.867,1.0,4.1,1,1912.0,5,1,1,0,0,0,1
2773,1,43,713400000.0,1,89410.0,-2.255,0.25739999999999996,3.6,2,1992.0,5,0,0,0,0,1,0
2774,1,8,1430000000.0,1,143190.0,2.082,0.0129,3.0,3,1994.0,10,0,0,0,0,0,1
2775,1,7,854030000.0,0,123550.0,-0.615,-0.1489,3.8,4,1978.0,0,0,1,0,0,1,0
2776,1,122,1650000000.0,0,116390.0,0.315,0.5,3.8,2,1999.0,4,0,1,0,0,1,0
2777,1,134,62710000.0,1,22800.0,-4.632,0.0,3.6,2,1880.0,4,0,0,0,0,0,1
2778,1,38,155100000.0,1,639270.0,0.462,0.354,3.1,6,1999.0,2,0,1,0,0,1,0
2779,1,84,219130000.0,0,347990.0,0.387,0.0,3.9,5,1996.0,4,0,1,0,0,0,1
2780,1,78,3520000000.0,0,5440000.0,-1.385,0.6920000000000001,3.4,2,2014.0,4,0,0,0,0,1,0
2781,1,85,21810000.0,0,360960.0,-2.602,0.0,5.0,6,1993.0,2,1,1,0,1,0,0
2782,0,42,144640000000.0,0,3700000.0,-0.012,0.439,4.5,3,1970.0,9,1,1,0,0,0,1
2783,1,121,54800000.0,0,11090000.0,-1.389,0.0,2.8,3,1993.0,4,0,0,0,0,1,0
2784,1,72,4110000000.0000005,0,869730.0,-4.618,2.3569999999999998,3.5,1,1959.0,0,0,0,0,0,0,1
2785,1,29,4390000000.0,1,790.0,-0.01,0.0,3.7,1,1918.0,7,1,1,0,1,0,0
2786,0,123,13540000000.0,0,891040.0,-0.08199999999999999,0.3454,3.7,3,2006.0,4,0,1,0,0,1,0
2787,1,92,8680000000.0,0,1290000.0,1.02,0.1035,3.5,1,1960.0,5,0,0,1,0,0,1
2788,1,17,2080000000.0,1,557160.0,-2.075,-0.045,5.0,0,2017.0,4,1,1,0,0,1,0
2789,1,8,8630000000.0,1,529390.0,-0.07,0.08220000000000001,3.7,2,1968.0,0,0,1,0,0,1,0
2790,1,17,530909999.99999994,0,1230000.0,0.44,0.24600000000000002,3.6,6,1996.0,8,1,1,0,0,1,0
2791,1,101,54710000.0,0,25990.0,-0.615,0.0,3.2,3,2003.0,4,0,0,0,0,1,0
2792,1,77,5430000000.0,1,728200.0,0.75,0.1162,3.4,1,1996.0,7,0,0,0,0,0,1
2793,1,121,2370000000.0,1,503240.0,0.31,0.0,4.4,5,2008.0,4,1,1,0,0,0,1
2794,1,91,409150000.0,1,32189.999999999996,2.4490000000000003,0.0,3.9,2,1949.0,0,0,0,0,0,1,0
2795,1,35,1340000000.0,1,29550000.0,-0.256,0.797,3.5,3,1996.0,11,0,1,0,1,0,0
2796,1,22,6210000000.0,1,616030.0,0.13699999999999998,0.0252,3.7,4,1890.0,5,0,1,0,0,0,1
2797,1,13,122150000.0,0,2540.0,0.33299999999999996,0.0,3.5,6,1996.0,6,0,1,0,0,1,0
2798,1,8,146010000.0,1,122290.0,-1.686,0.0,4.6,0,1996.0,2,1,1,0,0,0,1
2799,1,127,6240000000.0,0,1940000.0,-2.927,0.17500000000000002,3.7,4,2011.0,10,0,1,0,0,1,0
2800,0,76,1040000000.0,0,1110000.0,-3.487,-0.0795,4.8,0,2015.0,4,1,1,0,0,0,1
2801,1,55,3260000000.0,0,2310000.0,0.946,0.0793,3.1,1,2002.0,5,0,0,0,0,1,0
2802,1,13,3050000000.0,0,440980.0,-0.039,0.1005,3.3,2,1903.0,7,0,1,0,0,1,0
2803,1,13,390390000.0,0,25680.0,-0.34600000000000003,-0.1011,4.4,6,1999.0,9,1,1,0,0,1,0
2804,1,71,690030000.0,0,1620000.0,0.281,0.184,3.2,5,2013.0,4,0,0,0,0,1,0
2805,0,70,113120000.0,0,3400.0,0.733,0.0,3.7,0,1999.0,4,0,1,0,0,0,1
2806,1,18,127610000.0,0,22300.0,-1.145,0.0,3.8,2,1992.0,4,0,1,0,0,1,0
2807,1,6,367540000.0,0,52420.0,2.347,0.36729999999999996,4.3,2,1920.0,4,1,1,0,0,1,0
2808,1,17,28710000000.0,0,900920.0,4.512,1.055,4.0,2,1998.0,4,1,1,0,0,1,0
2809,1,119,1020000000.0,1,321890.0,-1.022,0.28,5.0,2,1996.0,4,1,1,0,0,1,0
2810,1,61,40700000.0,0,495220.0,0.659,0.0,5.0,0,1996.0,1,1,1,0,0,1,0
2811,1,41,21400000.0,1,25560.0,1.507,0.0,3.3,2,1990.0,4,0,1,0,0,1,0
2812,1,17,1630000000.0,0,1070000.0,-0.06,-0.063,4.2,6,1995.0,6,1,1,0,0,1,0
2813,1,53,6660000000.0,0,907970.0,-3.285,33.4921,3.6,4,1984.0,5,0,1,0,0,1,0
2814,1,124,29430000.0,0,175180.0,0.392,0.0,3.5,5,1967.0,4,0,0,0,0,1,0
2815,1,77,3880000000.0,0,358610.0,-0.394,1.37,2.9,4,1996.0,0,0,0,0,0,1,0
2816,1,17,334940000.0,0,139480.0,-0.706,-0.027000000000000003,4.0,0,1996.0,11,1,1,0,0,1,0
2817,1,87,442680000.0,1,82870.0,2.092,0.0,2.3,2,1995.0,0,0,0,0,0,0,1
2818,1,46,1210000000.0,1,220040.0,0.015,0.2202,3.0,2,1975.0,10,0,0,0,0,1,0
2819,1,13,2520000000.0,0,1480000.0,0.005,0.40740000000000004,4.2,3,1988.0,6,1,1,0,0,0,1
2820,1,78,1020000000.0,0,273140.0,0.033,0.258,3.4,6,2008.0,8,0,1,0,0,1,0
2821,0,129,11230000000.0,1,4310000.0,1.121,-0.3697,3.5,1,1996.0,3,0,1,0,0,0,1
2822,1,22,127370000.0,1,261940.0,-0.086,0.0,3.3,6,1996.0,2,0,0,0,0,1,0
2823,1,78,431890000.0,0,735660.0,0.319,0.585,3.1,6,2006.0,2,0,0,0,0,1,0
2824,1,1,59140000.0,0,18980.0,2.177,0.0,3.0,5,1913.0,4,0,1,0,1,0,0
2825,0,130,607050000.0,1,465440.0,-0.43100000000000005,0.44439999999999996,3.7,2,1996.0,3,0,1,0,0,1,0
2826,0,75,3560000000.0,1,942150.0,-1.6680000000000001,-0.057999999999999996,3.4,1,1910.0,7,0,0,0,0,0,1
2827,1,17,483040000.0,0,266870.0,8.937000000000001,0.0533,3.6,0,1996.0,2,0,0,0,0,1,0
2828,1,65,4380000000.0,1,218820.0,-0.09699999999999999,-0.0134,3.7,2,1926.0,0,0,1,0,0,1,0
2829,0,26,318090000.0,0,49810.0,-0.409,0.35869999999999996,3.2,6,1996.0,4,0,1,0,0,1,0
2830,1,78,1710000000.0,0,312100.0,0.371,0.317,5.0,3,2007.0,9,1,1,0,0,1,0
2831,0,119,2180000000.0,1,433740.0,0.25,0.12789999999999999,3.6,3,1996.0,4,1,1,0,0,1,0
2832,1,17,156030000.0,1,708530.0,0.635,-0.083,1.0,0,1996.0,4,0,1,0,0,1,0
2833,1,18,25580000000.0,0,21740000.0,-0.8420000000000001,0.2,3.8,2,1990.0,5,0,1,0,0,1,0
2834,1,105,3090000000.0,0,1890000.0,-0.766,0.2677,3.9,3,1965.0,4,1,1,0,0,0,1
2835,1,60,7310000000.0,1,336600.0,0.514,0.020499999999999997,3.9,2,2000.0,4,0,1,0,0,0,1
2836,1,119,2210000000.0,1,150730.0,0.068,0.3563,3.8,6,2005.0,9,0,1,0,0,1,0
2837,1,13,29080000000.0,0,493480.0,0.052000000000000005,-0.079,4.2,2,1983.0,0,1,1,1,0,1,0
2838,1,72,3610000000.0,1,1390000.0,-3.3689999999999998,5.356000000000001,3.6,2,1961.0,0,0,1,0,0,0,1
2839,1,138,2910000000.0,0,2180000.0,0.9390000000000001,0.0481,3.6,5,1969.0,10,0,0,0,0,0,1
2840,0,130,14390000000.0,1,514190.00000000006,-0.067,0.062400000000000004,3.8,1,1971.0,7,0,1,0,0,0,1
2841,1,142,1850000000.0,1,88670.0,1.608,0.22219999999999998,4.1,3,1985.0,4,0,0,0,0,0,1
2842,1,39,1600000000.0,0,982080.0,-1.2790000000000001,0.0,3.3,2,1997.0,10,0,0,0,0,0,1
2843,1,42,7520000000.0,1,22260000.0,-4.748,0.354,3.9,6,2012.0,4,0,1,0,0,0,1
2844,0,130,20190000000.0,0,350560.0,0.687,0.536,3.8,2,1996.0,4,0,1,0,0,0,1
2845,1,105,1760000000.0,1,1970000.0,-1.4280000000000002,0.48130000000000006,4.1,5,1981.0,4,1,1,0,0,0,1
2846,1,51,6980000000.0,1,1670000.0,-0.763,0.2836,3.5,4,1992.0,7,0,0,0,0,0,1
2847,1,113,2850000000.0,0,390170.0,0.457,0.2043,3.6,4,1996.0,4,1,1,0,0,0,1
2848,1,119,1190000000.0,0,452530.0,-0.256,2.1282,2.8,5,2017.0,4,0,0,0,0,1,0
2849,1,3,2240000000.0,0,314590.0,-1.026,1.3731,4.0,1,1972.0,5,1,1,0,0,1,0
2850,1,119,6240000000.0,0,305320.0,-0.35100000000000003,0.1076,4.5,2,1996.0,10,1,1,0,0,1,0
2851,1,85,43820000000.0,1,13180000.0,-0.034,0.4301,3.8,1,1926.0,3,0,1,1,0,0,1
2852,1,85,832610000.0,0,1240000.0,0.588,0.706,4.1,5,2001.0,4,1,1,0,0,0,1
2853,1,13,275500000.0,0,116610.0,-0.335,-0.07440000000000001,4.1,0,1996.0,8,0,0,0,0,1,0
2854,0,63,29380000000.0,0,556920.0,-0.069,0.0789,3.7,3,1996.0,5,1,1,0,0,0,1
2855,1,103,5510000000.0,1,1060000.0,2.048,-0.4,4.0,2,1997.0,0,0,1,0,0,0,1
2856,1,42,131949999.99999999,1,2400000.0,0.578,0.237,2.7,0,1996.0,11,0,1,0,0,1,0
2857,0,17,274560000.0,1,48900.0,-0.03,0.625,5.0,2,1996.0,4,1,1,0,0,1,0
2858,1,92,4430000000.0,0,333960.0,0.595,0.05,3.4,4,1987.0,5,0,0,0,0,1,0
2859,1,33,6100000000.0,0,4430000.0,0.725,-0.1649,3.5,2,1973.0,0,0,1,0,0,1,0
2860,1,56,1080000000.0,0,184070.0,0.059000000000000004,0.1786,3.2,6,1996.0,2,1,1,0,0,1,0
2861,1,68,3150000000.0,0,1620000.0,-1.266,0.5065,3.3,2,1985.0,4,0,0,0,0,0,1
2862,1,17,45340000.0,1,1640000.0,0.766,-0.217,5.0,0,1996.0,4,1,1,0,0,1,0
2863,1,84,2440000000.0,0,3780000.0,-3.0460000000000003,3.063,3.1,5,1908.0,5,0,0,0,0,0,1
2864,1,121,8670000000.0,0,1250000.0,-0.122,0.33299999999999996,3.8,2,2005.0,4,0,1,0,0,0,1
2865,1,13,405000000.0,1,16580.0,-0.047,-0.19899999999999998,2.5,3,1996.0,9,0,0,0,0,1,0
2866,1,13,357250000.0,0,34590.0,-0.14300000000000002,0.1036,4.3,6,2012.0,6,1,1,0,0,1,0
2867,1,27,1700000000.0,0,242520.0,0.147,0.34240000000000004,2.5,2,1993.0,5,0,0,0,0,1,0
2868,1,144,183570000.0,0,252310.0,9.392999999999999,-0.212,4.4,6,1996.0,6,1,1,0,0,1,0
2869,0,12,47660000000.0,1,1320000.0,-0.269,0.0,3.5,1,1996.0,3,0,1,0,0,0,1
2870,1,2,10820000000.0,1,399560.0,-0.127,0.033,4.0,4,1868.0,7,1,1,0,0,0,1
2871,1,19,105180000.0,1,30870.0,0.35700000000000004,0.0,3.7,3,1960.0,6,1,1,0,0,1,0
2872,1,87,180500000.0,1,39150.0,2.0100000000000002,2.4,3.6,3,2009.0,4,0,1,0,0,0,1
2873,1,13,296170000.0,0,14420.0,-0.047,-0.0911,3.9,3,1987.0,9,1,1,0,0,1,0
2874,1,17,670120000.0,0,215140.0,-0.809,0.0,3.6,0,1996.0,1,0,1,0,0,1,0
2875,1,11,996350000.0,1,148100.0,0.16399999999999998,0.0713,3.9,2,1919.0,0,0,1,0,0,0,1
2876,1,91,3420000000.0,1,577970.0,-0.36700000000000005,0.1011,4.0,3,1996.0,4,1,1,0,0,1,0
2877,1,121,277590000.0,1,502740.0,-0.66,4.1698,4.1,6,1982.0,6,1,1,0,0,1,0
2878,1,119,4120000000.0,1,407820.0,0.918,0.1786,3.8,2,1960.0,10,1,1,0,0,1,0
2879,0,70,1440000000.0,1,432310.0,-0.289,0.0,4.1,0,2008.0,4,1,1,0,0,0,1
2880,1,134,11580000000.0,1,415960.0,-0.078,0.05,3.7,1,1920.0,5,0,1,1,0,0,1
2881,1,70,94050000000.0,1,21590000.0,0.136,2.0269,4.2,2,2011.0,4,1,1,0,0,0,1
2882,1,52,2410000000.0,1,472770.0,0.816,0.0504,3.5,2,1987.0,0,0,0,0,0,1,0
2883,1,121,109510000.0,1,404420.0,0.655,0.6940000000000001,3.7,2,2000.0,4,0,1,0,0,1,0
2884,1,3,2230000000.0,1,488790.0,0.804,24.375,2.9,2,1982.0,4,0,0,0,0,1,0
2885,1,85,120090000.0,1,316400.0,-0.105,0.6409999999999999,2.3,3,2011.0,4,0,1,0,0,1,0
2886,0,38,1680000000.0,1,227710000.0,-0.637,1.0,2.3,6,1996.0,4,0,0,0,0,1,0
2887,1,33,132280000.0,1,58810.0,4.195,0.0,3.2,2,1996.0,4,0,0,0,0,1,0
2888,0,78,18390000000.0,0,719930.0,-0.253,-0.0488,4.0,1,1856.0,5,1,1,0,0,0,1
2889,1,38,15990000.0,0,293920.0,0.8440000000000001,0.0,2.7,6,1996.0,2,0,0,0,0,1,0
2890,1,121,76370000000.0,1,4139999.9999999995,-2.022,0.121,4.2,2,2012.0,4,1,1,0,0,0,1
2891,0,86,77250000000.0,1,128590.0,-0.424,-0.0836,3.6,1,1996.0,3,0,1,0,0,0,1
2892,1,122,40410000000.0,0,879250.0,0.23600000000000002,0.1416,4.1,1,1986.0,5,1,1,1,0,1,0
2893,1,17,354040000.0,0,133590.0,0.017,-0.1,4.0,0,2018.0,4,0,1,0,0,1,0
2894,1,13,6300000000.0,0,886210.0,-0.342,-0.04360000000000001,3.6,4,1888.0,0,1,0,0,0,0,1
2895,1,61,5990000000.0,0,323790.0,0.049,0.05740000000000001,3.9,1,1980.0,3,1,1,0,0,0,1
2896,0,37,133070000000.0,0,1250000.0,3.248,0.16219999999999998,3.9,1,1973.0,3,1,1,0,0,1,0
2897,1,140,65080000000.0,0,3930000.0,-0.349,0.0721,4.3,1,1945.0,3,1,1,1,0,0,1
2898,0,70,3260000000.0,0,592210.0,-2.246,0.19440000000000002,3.8,3,1996.0,4,0,1,0,0,0,1
2899,1,85,422780000.0,0,309220.0,-1.5890000000000002,6.167000000000001,3.2,6,2014.0,4,0,1,0,0,0,1
2900,0,123,563450000.0,1,2390000.0,1.2570000000000001,1.0979,2.5,2,1996.0,0,0,0,0,0,0,1
2901,1,92,6490000000.0,1,383970.0,-0.289,0.0571,3.9,1,1899.0,7,0,1,0,0,0,1
2902,1,26,40220000.0,1,2740000.0,0.534,0.34299999999999997,3.6,5,1999.0,8,0,0,0,0,1,0
2903,1,31,4010000000.0,0,2520000.0,-2.989,0.09880000000000001,4.2,2,2002.0,10,1,1,0,0,1,0
2904,0,31,118170000000.0,0,771080.0,1.031,0.16010000000000002,4.1,1,1946.0,3,1,1,0,0,0,1
2905,0,122,651620000.0,1,36800000.0,1.068,0.0,3.6,1,1985.0,0,0,1,0,0,0,1
2906,1,124,728450000.0,0,88690.0,-4.735,0.6858,3.3,1,1929.0,4,0,0,0,0,1,0
2907,1,59,3480000000.0,0,274800.0,1.5030000000000001,-0.0042,3.4,1,1906.0,5,0,0,0,0,0,1
2908,0,117,26020000.0,0,3400000.0,0.365,0.0,5.0,6,1988.0,4,1,1,0,0,1,0
2909,1,1,8940000000.0,0,19790000.0,-1.6600000000000001,0.48200000000000004,3.2,5,2004.0,4,0,0,0,0,0,1
2910,1,13,419670000.0,1,19190.0,0.44200000000000006,-0.203,4.0,1,1837.0,3,1,1,0,0,1,0
2911,1,105,41270000000.0,1,2690000.0,-0.473,0.0844,3.2,4,1993.0,7,0,0,1,0,0,1
2912,1,49,92740000000.0,1,1310000.0,0.12400000000000001,0.0945,4.5,0,1996.0,4,0,1,1,0,0,1
2913,1,141,931180000.0,0,368260.0,-0.12,-0.1335,3.2,2,1996.0,0,0,0,0,0,0,1
2914,0,123,172110000.0,0,840570.0,0.658,0.0,3.4,1,1980.0,0,0,1,0,0,1,0
2915,1,122,21090000000.0,0,2300000.0,-1.565,0.8790000000000001,4.2,4,2003.0,0,1,1,0,0,1,0
2916,0,121,1480000000.0,0,124540.0,0.25,0.1318,3.7,2,1982.0,4,0,1,0,0,1,0
2917,0,66,1580000000.0,0,504170.0,-0.29,0.0,3.0,0,1996.0,4,1,1,0,0,0,1
2918,1,130,201240000.0,0,133960.0,-3.1210000000000004,0.0,3.4,5,1984.0,4,0,1,0,0,1,0
2919,0,70,47790000000.0,0,1480000.0,-2.0130000000000003,0.624,4.2,4,2006.0,4,1,1,0,0,0,1
2920,1,17,680420000.0,0,2600000.0,-0.125,0.47700000000000004,2.9,6,1987.0,4,0,1,0,0,1,0
2921,1,1,5090000000.0,0,2000000.0,-2.657,1.046,3.7,1,2005.0,7,0,1,0,0,0,1
2922,1,17,445670000.0,0,154710.0,-0.05,-0.303,5.0,6,2013.0,8,1,1,0,0,1,0
2923,1,122,3450000000.0,0,141230.0,0.342,0.1607,4.3,2,1982.0,4,1,1,0,0,1,0
2924,1,121,4730000000.0,0,502930.0,0.48600000000000004,0.20600000000000002,4.8,5,2010.0,9,1,1,0,0,1,0
2925,1,50,678190000.0,0,291440.0,-0.3,0.08289999999999999,3.3,1,1996.0,7,0,0,0,0,1,0
2926,1,72,775790000.0,0,596590.0,3.435,-0.1875,3.3,2,1996.0,10,0,0,0,0,1,0
2927,1,123,4470000000.0,0,4090000.0,1.367,1.2405,3.7,4,1985.0,5,0,0,0,0,1,0
2928,1,126,2610000000.0,1,164060.0,0.314,0.10220000000000001,3.9,4,1912.0,0,1,1,0,0,0,1
2929,1,122,106860000000.0,0,10160000.0,-0.451,0.41450000000000004,4.3,4,2009.0,0,1,1,0,0,0,1
2930,0,23,11760000000.0,0,1280000.0,-0.408,0.40390000000000004,3.9,2,1996.0,0,0,0,0,0,0,1
2931,0,119,205190000.0,0,295200.0,-0.254,0.667,4.1,3,1996.0,6,1,1,0,0,0,1
2932,1,122,8390000000.000001,1,926000.0,0.024,0.0,3.9,2,2003.0,4,0,1,0,0,0,1
2933,1,17,375030000.0,1,160250.0,-0.517,-0.11699999999999999,3.2,6,2013.0,11,0,0,0,0,0,1
2934,1,141,3700000000.0,0,267710.0,-0.5920000000000001,-0.0025,3.3,2,1857.0,0,0,0,0,0,0,1
2935,1,0,126550000.0,0,714220.0,0.263,1.56,3.5,6,2010.0,2,0,0,0,0,1,0
2936,1,98,5490000000.0,0,741980.0,-0.917,0.1771,3.6,6,1996.0,10,0,1,0,0,0,1
2937,1,13,1150000000.0,1,70110.0,-0.113,-0.08750000000000001,3.9,2,1962.0,4,0,1,0,0,1,0
2938,1,144,6420000000.0,1,357870.0,0.708,0.0803,3.5,1,1989.0,5,0,1,0,0,1,0
2939,1,35,707560000.0,1,47730.0,-0.8520000000000001,2.7045,3.2,3,1979.0,9,0,0,0,0,1,0
2940,1,138,40960000000.0,1,1600000.0,0.092,0.0504,3.6,1,1998.0,3,0,0,1,0,0,1
2941,1,121,110970000.0,0,365510.0,0.027000000000000003,0.0,3.4,2,1999.0,4,0,1,0,0,1,0
2942,1,105,786720000.0,1,339080.0,-0.626,0.0,3.3,6,1996.0,4,0,1,0,0,0,1
2943,1,78,155580000.0,0,1740000.0,0.264,0.114,5.0,2,1996.0,4,1,1,0,0,1,0
2944,1,11,812990000.0,0,121540.0,-1.138,1.0468000000000002,3.6,4,1965.0,10,1,0,0,0,0,1
2945,1,88,693870000.0,0,42300.0,0.011000000000000001,-0.10640000000000001,3.4,5,1870.0,5,0,1,0,0,0,1
2946,1,17,2430000000.0,0,7300000.0,0.41000000000000003,0.0553,3.7,3,2006.0,6,0,0,0,0,1,0
2947,1,17,6390000000.0,1,1190000.0,0.268,0.445,3.5,6,1996.0,8,0,1,0,0,1,0
2948,1,17,222100000.0,1,20450.0,0.746,0.227,4.0,6,1996.0,4,1,1,0,0,1,0
2949,1,17,1000000000.0,0,326960.0,-0.519,-0.252,4.0,6,2012.0,1,1,1,0,0,1,0
