,Unnamed: 0,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index,this_next_EPS,recomend_rating
988,988,0,76,438300000.0,1,1250000,848.96,485.3,4.4,6,1996,4,5.0,5.0,0,2,1334.26,9.4
989,989,1,121,15900000000.0,0,1550000,116.9,150.48,4.4,2,2005,4,4.5,4.8,0,2,267.38,8.9
990,990,1,140,25450000000.0,0,920760,12.2,150.48,4.1,1,1903,3,3.9,4.6,1,2,162.67999999999998,8.0
991,991,0,91,131170000.0,0,271300,-82.1,0.0,3.6,2,2008,4,2.85,1.5,0,1,-82.1,6.45
992,992,1,17,615740000.0,0,643790,5.3,498.0,4.9,3,2006,4,4.85,5.0,0,1,503.3,9.75
993,993,1,61,25530000.0,0,60370,196.7,650.87,4.0,0,1996,1,3.3,5.0,0,1,847.5699999999999,7.3
994,994,1,140,76460000000.0,1,3520000,848.96,226.5,4.0,1,1917,3,4.05,4.25,1,2,1075.46,8.05
995,995,1,121,37710000.0,0,30380,-46.5,0.0,1.8,6,1996,2,1.1,2.0,0,1,-46.5,2.9000000000000004
996,996,1,121,5790000000.0,1,663990,-12.2,71.37,3.9,3,2008,4,3.8,5.0,0,2,59.17,7.699999999999999
997,997,1,77,12870000000.0,1,643190,39.3,12.35,3.5,1,1994,0,3.25,4.2,1,2,51.65,6.75
998,998,1,17,1040000000.0,1,2740000,65.5,-1.47,3.0,3,1996,2,2.6,3.25,0,1,64.03,5.6
999,999,1,72,84890000.0,1,27960,36.5,0.0,3.1,6,1996,6,2.35,3.65,0,2,36.5,5.45
1000,1000,1,84,18170000000.0,1,11150000,2544.4,31.65,3.9,4,1996,3,3.25,2.65,1,2,2576.05,7.15
1001,1001,1,85,60870000.0,0,39180,14.0,498.5,4.3,2,1996,4,3.95,5.0,0,1,512.5,8.25
1002,1002,1,102,595350000.0,0,463170,198.8,399.64,5.0,0,1996,4,5.0,5.0,0,2,598.44,10.0
1003,1003,1,61,9210000000.0,1,2390000,97.1,21.65,3.3,1,2017,3,2.95,4.0,1,2,118.75,6.25
1004,1004,1,35,40330000000.0,1,769320,362.2,150.48,4.1,4,1999,0,4.0,4.5,1,1,512.68,8.1
1005,1005,1,60,542920000.0,0,84100,-183.3,0.0,3.1,2,1908,0,2.75,3.35,0,1,-183.3,5.85
1006,1006,1,8,48880000.0,0,18820,-227.5,0.0,1.6,0,1996,1,1.05,0.0,0,0,-227.5,2.6500000000000004
1007,1007,1,40,3070000000.0,0,2910000,-37.1,25.73,2.9,3,1993,11,2.05,2.75,0,2,-11.370000000000001,4.949999999999999
1008,1008,1,78,1390000000.0,1,575560,-51.6,352.5,4.3,3,2010,4,4.1,4.3,0,1,300.9,8.399999999999999
1009,1009,0,17,41200000.0,0,3700000,40.2,0.0,3.7,3,2007,6,3.3,4.2,0,1,40.2,7.0
1010,1010,1,16,33750000.0,0,289570,32.0,373.3,4.1,0,1996,1,2.95,5.0,0,1,405.3,7.05
1011,1011,1,115,2540000000.0,0,1030000,-84.2,61.4,3.7,1,1975,5,3.5,4.45,0,2,-22.800000000000004,7.2
1012,1012,1,121,1790000000.0,1,1340000,500.2,373.3,4.0,5,2006,4,3.8,3.8,0,2,873.5,7.8
1013,1013,1,71,42850000000.0,0,7590000,99.9,354.5,4.0,1,1995,3,3.85,4.4,1,1,454.4,7.85
1014,1014,1,13,3990000000.0,0,985800,-83.2,312.85,4.1,2,1989,10,4.15,4.7,0,1,229.65000000000003,8.25
1015,1015,1,21,531070000.0,0,97840,-37.0,0.0,2.9,2,1909,4,2.1,2.2,0,2,-37.0,5.0
1016,1016,1,121,956960000.0,0,397630,-4.4,27.15,3.0,4,1967,4,2.15,1.9,0,1,22.75,5.15
1017,1017,0,140,14120000000.0,0,1050000,-19.2,352.5,4.2,1,1996,3,4.55,5.0,0,2,333.3,8.75
1018,1018,0,140,14010000000.0,0,32680,-19.2,285.63,4.2,1,1996,3,4.55,5.0,0,2,266.43,8.75
1019,1019,1,38,3350000000.0,0,830260,445.2,-37.22,3.3,2,1998,0,3.05,3.9,0,2,407.98,6.35
1020,1020,1,13,1080000000.0,0,359280,-0.8,50.2,3.5,6,1996,9,2.7,5.0,0,1,49.400000000000006,6.2
1021,1021,1,13,407320000.0,1,14400,-8.7,630.45,4.2,3,1988,9,4.85,5.0,0,1,621.75,9.05
1022,1022,0,86,26460000000.0,0,1010000,-87.3,373.3,4.3,4,1996,3,4.25,4.95,0,2,286.0,8.55
1023,1023,1,80,78780000.0,0,670270,-60.8,19.0,2.5,0,1996,1,1.35,5.0,0,1,-41.8,3.85
1024,1024,1,82,1460000000.0,0,268800,25.3,-7.2,3.7,4,1953,0,3.3,4.0,0,1,18.1,7.0
1025,1025,1,140,25470000000.0,1,2070000,-19.5,6.27,3.9,1,1997,3,4.2,4.4,1,2,-13.23,8.1
1026,1026,0,78,193390000.0,1,267060,708.5,471.95,5.0,0,1996,6,5.0,5.0,0,1,1180.45,10.0
1027,1027,1,17,2400000000.0,0,1330000,-26.0,-3.7,2.7,3,2013,9,1.6,0.0,0,1,-29.7,4.300000000000001
1028,1028,1,45,11670000000.0,0,1940000,-19.3,152.02,3.5,2,1898,4,2.85,3.6,0,2,132.72,6.35
1029,1029,0,39,13270000000.0,1,27750000,73.1,51.03,3.9,1,1993,9,3.1,4.85,0,2,124.13,7.0
1030,1030,1,97,111770000.0,1,26690,120.9,0.0,3.1,3,1965,4,2.7,2.6,0,1,120.9,5.800000000000001
1031,1031,1,122,7510000000.0,0,346530,-101.1,70.23,3.6,4,1994,0,3.15,4.75,0,1,-30.86999999999999,6.75
1032,1032,1,0,363370000.0,0,163540,28.6,-1.39,3.6,3,2013,1,3.4,5.0,0,2,27.21,7.0
1033,1033,1,52,15540000.0,0,1070000,-38.9,0.0,2.6,0,1985,2,2.0,4.05,0,1,-38.9,4.6
1034,1034,1,13,1430000000.0,0,154770,-22.3,352.5,4.3,5,1994,7,4.25,4.45,0,1,330.2,8.55
1035,1035,1,30,28090000000.0,1,704320,228.4,19.19,3.6,1,1899,5,3.35,4.25,1,2,247.59,6.95
1036,1036,1,121,339940000.0,0,202810,64.3,-9.86,3.5,5,1997,9,3.1,3.85,0,1,54.44,6.6
1037,1037,1,13,1710000000.0,0,136380,-2.2,-6.38,3.7,3,1998,7,3.25,3.75,0,1,-8.58,6.95
1038,1038,1,121,2760000000.0,0,1340000,9.1,462.1,4.3,2,1987,4,4.3,5.0,0,2,471.20000000000005,8.6
1039,1039,1,76,601830000.0,1,163400,-59.8,6.71,3.4,6,2005,9,2.15,5.0,0,1,-53.089999999999996,5.55
1040,1040,0,54,1870000000.0,1,1600000,19.6,399.64,4.6,2,1996,4,4.15,5.0,0,2,419.24,8.75
1041,1041,1,101,6650000000.0,0,169820,848.96,360.18699999999995,4.7,6,1996,4,5.0,5.0,0,2,1209.147,9.7
1042,1042,1,38,564430000.0,1,110540,848.96,150.48,4.9,6,1996,4,5.0,5.0,0,1,999.44,9.9
1043,1043,1,84,176250000.0,1,283280,450.0,52.27,3.1,6,1996,9,2.35,5.0,0,2,502.27,5.45
1044,1044,0,1,1970000000.0,0,2600000,-15.5,1210.0,1.3,6,1996,4,0.3,5.0,0,1,1194.5,1.6
1045,1045,1,77,7870000000.0,1,584800,-21.2,6.9,3.5,1,1984,5,3.15,4.1,0,2,-14.299999999999999,6.65
1046,1046,1,68,1580000000.0,0,416520,-38.3,33.87,3.7,2,1997,4,3.05,3.6,0,1,-4.43,6.75
1047,1047,1,67,1160000000.0,1,183710,848.96,150.48,4.6,5,1913,10,4.45,5.0,0,2,999.44,9.05
1048,1048,1,140,20910000000.0,1,1900000,-47.5,4.29,3.3,1,1987,3,2.8,5.0,1,2,-43.21,6.1
1049,1049,1,80,68110000.0,0,327630,12.7,-6.9,3.8,6,2005,8,3.1,0.0,0,1,5.799999999999999,6.9
1050,1050,1,59,107000000000.0,0,1270000,708.5,380.1,4.0,1,1946,3,3.95,4.7,1,2,1088.6,7.95
1051,1051,1,38,16350000000.0,0,4000000,-792.0,29.55,3.8,4,1954,5,3.55,4.2,0,2,-762.45,7.35
1052,1052,1,59,1390000000.0,0,507710,-65.9,18.15,3.9,2,1996,2,4.1,3.55,0,2,-47.75000000000001,8.0
1053,1053,1,78,98240000.0,0,60560,-105.5,55.56,2.9,6,1995,6,2.6,5.0,0,0,-49.94,5.5
1054,1054,1,17,174490000.0,0,1590000,35.5,5.2,3.4,0,1996,4,2.25,5.0,0,1,40.7,5.65
1055,1055,0,138,3250000000.0,0,1880000,82.5,0.0,3.7,4,1996,5,3.4,1.9,0,2,82.5,7.1
1056,1056,1,104,13780000000.0,1,843480,-18.5,12.15,3.6,2,1969,10,3.2,4.35,0,2,-6.35,6.800000000000001
1057,1057,1,33,139830000.0,0,457880,46.7,324.5,4.0,5,2014,4,3.95,4.35,0,2,371.2,7.95
1058,1058,1,72,6040000000.0,1,2460000,-263.4,212.5,3.8,2,1982,0,3.25,4.05,0,2,-50.89999999999998,7.05
1059,1059,1,118,274850000.0,1,1710000,-112.1,58.8,3.7,6,1996,2,5.0,5.0,0,0,-53.3,8.7
1060,1060,1,44,6360000000.0,1,266650,-58.3,7.1,3.5,1,1996,7,2.65,3.65,0,2,-51.199999999999996,6.15
1061,1061,1,119,360960000.0,0,528660,-81.3,19.22,2.8,5,1984,9,1.9,2.15,0,1,-62.08,4.699999999999999
1062,1062,1,23,15540000000.0,1,814860,-36.1,5.79,3.9,1,1920,7,3.9,3.75,1,2,-30.310000000000002,7.8
1063,1063,1,126,55650000000.0,0,2780000,-12.8,11.18,3.7,1,1890,3,3.7,4.65,1,2,-1.620000000000001,7.4
1064,1064,0,87,80330000000.0,1,4220000,-44.0,14.46,3.9,1,1949,3,3.9,3.8,0,2,-29.54,7.8
1065,1065,1,87,3850000000.0,1,1040000,-85.6,444.5,4.1,3,1996,2,4.2,3.4,0,2,358.9,8.3
1066,1066,0,38,1180000000.0,1,3250000,131.6,285.63,4.1,2,1997,4,3.85,4.4,0,1,417.23,7.949999999999999
1067,1067,1,44,93380000.0,1,1400000,-57.5,0.0,2.7,3,1984,9,1.85,3.0,0,1,-57.5,4.550000000000001
1068,1068,0,140,3840000000.0,0,871630,-117.2,12.16,3.8,1,1963,3,3.9,4.0,0,2,-105.04,7.699999999999999
1069,1069,1,87,2770000000.0,0,2280000,64.3,140.0,3.5,2,2014,0,3.45,3.05,0,2,204.3,6.95
1070,1070,1,123,21950000000.0,0,3180000,500.2,215.0,4.0,5,2006,4,4.0,4.4,1,1,715.2,8.0
1071,1071,1,40,2880000000.0,0,499150,-39.4,8.46,3.6,2,2015,5,3.0,3.0,0,2,-30.939999999999998,6.6
1072,1072,1,40,3990000000.0,0,255170,3.8,21.58,3.2,4,1965,5,2.7,2.55,0,2,25.38,5.9
1073,1073,1,77,4530000000.0,1,296700,86.6,8.3,3.4,1,1999,0,3.35,4.0,0,1,94.89999999999999,6.75
1074,1074,1,85,14880000.0,1,418030,60.3,48.2,3.4,3,1996,2,5.0,5.0,0,0,108.5,8.4
1075,1075,1,17,938580000.0,1,117710,-182.0,90.2,3.8,6,1995,9,4.15,5.0,0,1,-91.8,7.95
1076,1076,1,118,15770000000.0,1,890070,16.0,18.16,3.8,2,1966,0,3.85,4.65,0,1,34.16,7.65
1077,1077,1,121,4210000000.0,0,626710,82.4,485.3,4.1,2,1999,4,4.3,4.8,0,2,567.7,8.399999999999999
1078,1078,1,33,1220000000.0,0,318530,214.6,599.6,4.1,2,2003,0,4.1,4.55,0,2,814.2,8.2
1079,1079,1,84,46680000000.0,0,3990000,-122.2,399.64,4.1,2,1996,7,4.65,4.95,1,2,277.44,8.75
1080,1080,1,38,635050000.0,1,951910,848.96,444.5,4.7,0,2012,4,5.0,5.0,0,1,1293.46,9.7
1081,1081,1,40,977640000.0,0,794830,84.4,52.6,3.3,6,2008,8,3.05,5.0,0,1,137.0,6.35
1082,1082,1,126,1450000000.0,0,213380,14.5,69.49,3.7,2,1910,0,3.85,3.9,0,2,83.99,7.550000000000001
1083,1083,1,61,28640000000.0,1,329810,23.7,123.6,4.2,1,1993,5,4.4,4.8,0,2,147.29999999999998,8.600000000000001
1084,1084,1,122,1650000000.0,0,362500,-197.7,5.72,3.9,2,1989,4,3.65,4.45,0,1,-191.98,7.55
1085,1085,1,87,51600000000.0,1,5900000,848.96,362.2,4.0,4,1968,3,4.15,4.15,0,2,1211.16,8.15
1086,1086,1,98,3210000000.0,0,956580,500.2,360.18699999999995,5.0,0,1996,4,5.0,5.0,0,2,860.387,10.0
1087,1087,1,84,106630000.0,1,34810,-89.1,0.0,3.7,4,1969,5,3.5,4.15,0,1,-89.1,7.2
1088,1088,1,17,870850000.0,1,1110000,-19.1,19.2,3.2,6,1996,8,2.4,2.45,0,1,0.09999999999999787,5.6
1089,1089,1,17,195110000.0,0,167470,0.6,501.26,5.0,0,1996,4,5.0,5.0,0,1,501.86,10.0
1090,1090,1,103,3350000000.0,0,1120000,848.96,360.18699999999995,4.7,6,1996,10,5.0,5.0,0,2,1209.147,9.7
1091,1091,1,63,12260000000.0,1,3200000,56.4,12.01,3.6,4,1859,10,2.75,4.4,0,2,68.41,6.35
1092,1092,0,86,65080000000.0,0,2380000,-404.9,-11.93,3.7,1,1972,3,3.25,3.75,0,2,-416.83,6.95
1093,1093,0,22,254130000.0,1,1120000,-41.5,352.5,4.1,6,2016,4,3.9,3.95,0,1,311.0,8.0
1094,1094,1,104,29050000000.0,1,2230000,-5.7,285.63,4.3,2,1993,5,4.45,4.85,1,2,279.93,8.75
1095,1095,1,84,5280000000.0,0,4500000,22.5,512.62,4.1,5,1888,0,4.2,4.6,0,2,535.12,8.3
1096,1096,0,84,1700000000.0,0,1790000,-269.6,35.09,3.9,3,1986,0,3.45,3.75,0,2,-234.51000000000002,7.35
1097,1097,1,68,8740000000.0,0,73320,-7.4,512.62,4.2,4,1925,7,4.15,4.65,0,1,505.22,8.350000000000001
1098,1098,1,96,1150000000.0,0,495800,139.4,79.07,3.4,6,1992,6,2.55,4.15,0,1,218.47,5.949999999999999
1099,1099,0,1,2810000000.0,0,3470000,-174.5,137.7,3.9,1,1969,3,4.0,2.95,0,2,-36.80000000000001,7.9
1100,1100,1,140,27550000000.0,0,1550000,26.0,312.85,4.2,4,1966,4,4.55,4.75,1,2,338.85,8.75
1101,1101,1,13,50040000.0,0,3190,848.96,410.8,4.0,6,1869,6,3.45,5.0,0,1,1259.76,7.45
1102,1102,1,116,2310000000.0,0,121260,-67.2,22.95,2.7,2,1990,10,1.8,2.5,0,2,-44.25,4.5
1103,1103,0,76,160930000.0,1,157410,148.1,444.5,5.0,3,1996,9,5.0,5.0,0,1,592.6,10.0
1104,1104,0,63,5160000000.0,0,39190,90.0,20.0,3.4,2,1996,0,3.8,4.55,0,1,110.0,7.199999999999999
1105,1105,1,125,5540000000.0,1,1580000,1.3,8.09,3.9,2,1996,4,4.0,5.0,0,2,9.39,7.9
1106,1106,0,1,5700000000.0,1,25510,3.4,14.34,3.7,1,1967,5,3.65,4.7,0,1,17.74,7.35
1107,1107,0,82,5030000000.0,1,873100,848.96,373.3,4.8,3,1996,4,5.0,5.0,0,2,1222.26,9.8
1108,1108,1,40,40230000.0,0,7440,-50.5,0.0,3.7,6,1928,6,3.15,3.15,0,0,-50.5,6.85
1109,1109,1,17,670650000.0,1,653120,-45.7,50.6,3.6,5,2008,11,3.4,3.35,0,1,4.899999999999999,7.0
1110,1110,1,13,186440000.0,1,20040,-9.1,485.3,4.2,0,1996,8,5.0,5.0,0,1,476.2,9.2
1111,1111,1,98,2090000000.0,0,1470000,-134.6,245.45,3.2,5,2013,4,2.75,3.0,0,2,110.85,5.95
1112,1112,1,104,19570000000.0,0,363610,30.2,485.3,4.4,2,1971,4,4.4,4.75,1,2,515.5,8.8
1113,1113,1,13,170340000.0,1,28870,18.5,0.64,3.0,3,1996,9,2.95,3.4,0,1,19.14,5.95
1114,1114,0,78,1850000000.0,1,95940,12.0,29.2,3.4,3,2009,9,4.15,5.0,0,1,41.2,7.550000000000001
1115,1115,1,121,12770000000.0,0,1050000,-13.8,285.63,4.3,2,2012,4,4.3,4.5,0,2,271.83,8.6
1116,1116,1,84,836140000.0,0,298100,-10.9,82.43,2.0,0,1996,6,0.0,0.0,0,2,71.53,2.0
1117,1117,1,87,27920000000.0,0,18310000,-118.0,80.1,3.8,1,1995,3,3.9,4.25,0,2,-37.900000000000006,7.699999999999999
1118,1118,1,52,635990000.0,1,409670,-64.5,13.53,3.0,2,1932,10,2.25,2.95,0,2,-50.97,5.25
1119,1119,0,126,55570000000.0,0,1970000,-33.6,10.97,3.8,1,1911,3,3.8,4.35,1,2,-22.630000000000003,7.6
1120,1120,1,17,138560000.0,1,547910,500.2,471.95,5.0,0,1996,4,5.0,5.0,0,1,972.15,10.0
1121,1121,1,138,20690000000.0,1,1110000,9.6,6.3,3.9,1,1992,3,3.55,4.45,1,2,15.899999999999999,7.449999999999999
1122,1122,1,87,3800000000.0,0,4330000,232.5,35.81,3.4,5,2018,0,2.65,3.85,0,2,268.31,6.05
1123,1123,1,71,21760000000.0,0,3070000,255.0,650.87,4.4,2,2005,0,4.3,4.8,1,1,905.87,8.7
1124,1124,1,17,97110000.0,0,404100,37.0,444.5,4.0,0,1996,4,5.0,5.0,0,1,481.5,9.0
1125,1125,0,87,1820000000.0,0,1540000,-132.4,360.18699999999995,4.3,2,1991,10,4.0,5.0,0,2,227.78699999999995,8.3
1126,1126,1,74,1920000000.0,0,81670,-601.2,75.4,2.8,2,1996,10,1.75,3.45,0,2,-525.8000000000001,4.55
1127,1127,0,17,128700000.0,0,96430,848.96,785.2,5.0,0,1996,4,5.0,5.0,0,1,1634.16,10.0
1128,1128,1,121,4750000000.0,0,533780,500.2,352.5,4.5,5,2002,4,4.6,4.75,0,1,852.7,9.1
1129,1129,1,18,417960000.0,1,412630,80.0,8.82,3.4,2,1989,4,3.7,3.15,0,2,88.82,7.1
1130,1130,1,70,985470000.0,1,226480,-48.3,96.2,3.6,3,2011,4,2.9,5.0,0,1,47.900000000000006,6.5
1131,1131,1,17,95040000.0,0,11720000,-6.5,399.64,4.1,6,1996,4,4.1,4.55,0,1,393.14,8.2
1132,1132,0,17,149500000.0,0,590390,-18.0,60.5,3.0,6,1996,4,1.65,5.0,0,1,42.5,4.65
1133,1133,1,56,1700000000.0,0,513710,-8.5,108.7,3.5,2,2011,6,3.25,4.65,0,2,100.2,6.75
1134,1134,1,17,861650000.0,0,194010,11.1,1.8,3.1,6,1996,11,5.0,5.0,0,1,12.9,8.1
1135,1135,1,121,26020000.0,0,584960,106.6,0.0,3.2,3,1985,6,2.7,3.5,0,1,106.6,5.9
1136,1136,1,122,2090000000.0,0,260000,36.7,21.49,3.1,2,1989,4,2.45,2.55,0,1,58.19,5.550000000000001
1137,1137,1,140,14300000000.0,0,1310000,-2.7,5.61,3.3,2,1996,4,2.65,4.1,1,2,2.91,5.949999999999999
1138,1138,1,53,1830000000.0,0,1200000,-558.9,16.05,3.7,2,2015,10,3.4,4.45,0,2,-542.85,7.1
1139,1139,1,122,3060000000.0,0,343280,1.5,9.46,3.6,2,1988,4,3.8,4.85,0,2,10.96,7.4
1140,1140,1,78,62570000000.0,0,2600000,848.96,290.3,4.0,1,1958,5,3.85,4.7,1,2,1139.26,7.85
1141,1141,1,12,9330000000.0,1,778770,-13.9,334.8,3.6,2,1973,0,3.0,4.1,0,1,320.90000000000003,6.6
1142,1142,1,35,21710000000.0,0,1520000,-777.4,650.87,4.2,2,1995,4,4.0,4.8,0,1,-126.52999999999997,8.2
1143,1143,1,138,43350000000.0,0,5420000,848.96,440.1,4.0,1,2000,3,4.1,4.5,1,1,1289.06,8.1
1144,1144,1,135,23760000000.0,0,2460000,848.96,410.8,4.0,1,1996,7,4.05,4.55,1,1,1259.76,8.05
1145,1145,1,110,4980000000.0,1,1590000,369.9,150.48,4.8,1,2009,0,4.75,5.0,0,1,520.38,9.55
1146,1146,1,30,4450000000.0,1,191470,1.2,8.34,3.6,2,1967,4,2.9,3.15,0,1,9.54,6.5
1147,1147,1,7,285150000.0,1,11400000,-178.6,92.0,3.5,1,1980,5,3.0,3.1,0,2,-86.6,6.5
1148,1148,1,85,151850000.0,1,801180,16.5,24.1,3.7,2,1954,4,3.45,4.05,0,2,40.6,7.15
1149,1149,1,26,1280000000.0,0,1240000,-383.0,34.66,3.4,2,1996,10,3.15,3.5,0,1,-348.34000000000003,6.55
1150,1150,1,127,3870000000.0,0,684600,9.1,150.48,4.3,1,1990,10,4.15,4.65,0,1,159.57999999999998,8.45
1151,1151,1,17,137280000.0,1,183710,36.3,150.48,5.0,2,1996,4,5.0,5.0,0,1,186.77999999999997,10.0
1152,1152,1,78,171340000.0,0,6750000,68.3,0.0,3.6,6,1996,1,3.2,2.85,0,1,68.3,6.800000000000001
1153,1153,1,17,275330000.0,0,183710,35.0,16.2,3.3,6,1996,4,3.25,5.0,0,1,51.2,6.55
1154,1154,1,33,348600000.0,0,436840,-34.2,150.0,3.6,4,1978,0,3.05,4.4,0,1,115.8,6.65
1155,1155,1,67,6690000000.0,0,702600,-1.0,-8.59,3.7,1,1889,7,3.8,4.55,0,2,-9.59,7.5
1156,1156,1,84,15550000000.0,0,2510000,181.9,27.66,3.2,6,1996,10,3.3,4.95,1,1,209.56,6.5
1157,1157,1,91,199740000.0,1,280080,-49.9,-77.3,2.7,2,1912,10,1.05,1.5,0,1,-127.19999999999999,3.75
1158,1158,1,116,1390000000.0,0,88600,-101.0,143.2,2.8,2,1981,4,1.55,2.1,0,1,42.19999999999999,4.35
1159,1159,1,60,29220000000.0,0,3230000,8.4,10.04,3.6,1,1967,7,3.5,4.35,1,1,18.439999999999998,7.1
1160,1160,1,17,7430000000.0,1,1040000,-46.2,512.62,4.3,6,1996,1,5.0,5.0,0,1,466.42,9.3
1161,1161,1,70,938000000000.0,0,18610000,57.0,512.62,4.3,1,2004,3,4.35,4.45,1,1,569.62,8.649999999999999
1162,1162,1,13,2240000000.0,0,722800,150.0,-30.08,3.7,2,1987,10,3.8,4.35,0,2,119.92,7.5
1163,1163,1,52,13270000000.0,1,843900,29.1,599.6,4.3,1,2011,5,4.1,5.0,1,2,628.7,8.399999999999999
1164,1164,1,17,326230000.0,1,1760000,11.5,471.95,5.0,6,1996,4,5.0,5.0,0,1,483.45,10.0
1165,1165,1,13,223210000.0,0,30180,-26.3,-649.6,4.3,3,1990,9,4.25,5.0,0,1,-675.9,8.55
1166,1166,1,13,1720000000.0,0,161380,14.07,100.2,3.9,0,1996,11,5.0,5.0,0,2,114.27000000000001,8.9
1167,1167,1,13,758110000.0,1,50170,90.2,30.2,3.2,3,1995,9,2.1,3.45,0,1,120.4,5.300000000000001
1168,1168,1,13,1170000000.0,1,116570,80.1,2.95,3.4,2,1910,7,2.2,2.55,0,1,83.05,5.6
1169,1169,1,13,2480000000.0,1,2030000,70.2,8.97,3.4,2,1910,7,2.2,2.55,0,2,79.17,5.6
1170,1170,1,30,442750000.0,1,55400,-826.1,352.5,4.3,5,1983,4,4.15,4.75,0,2,-473.6,8.45
1171,1171,1,13,151760000.0,0,7530,-2.0,0.0,3.5,3,1998,6,1.4,5.0,0,1,-2.0,4.9
1172,1172,1,13,353400000.0,0,72520,4.6,-8.7,3.9,6,2005,6,2.9,5.0,0,1,-4.1,6.8
1173,1173,1,13,151740000.0,0,20730,-6.6,501.26,4.2,3,1994,6,3.7,5.0,0,1,494.65999999999997,7.9
1174,1174,1,13,203080000.0,1,24760,-15.5,-5.68,2.6,6,1999,6,1.8,2.15,0,1,-21.18,4.4
1175,1175,1,40,2700000000.0,1,24470000,-77.1,41.4,2.5,5,1969,4,1.8,0.7,0,1,-35.699999999999996,4.3
1176,1176,1,13,1320000000.0,1,404240,-29.7,40.15,3.5,2,1982,4,2.7,3.55,0,2,10.45,6.2
1177,1177,1,33,3270000000.0,1,188390,-32.8,18.12,3.1,1,1988,0,2.65,2.75,0,1,-14.679999999999996,5.75
1178,1178,1,30,4690000000.0,0,324390,0.2,354.5,4.0,2,1982,5,3.9,4.8,0,2,354.7,7.9
1179,1179,1,13,7810000000.0,0,55950,15.7,69.7,3.5,4,1898,0,3.5,4.45,0,1,85.4,7.0
1180,1180,1,100,2200000000.0,0,440290,2.1,785.2,5.0,0,1996,4,5.0,5.0,0,2,787.3000000000001,10.0
1181,1181,1,32,50340000000.0,0,24530000,344.6,21.97,3.8,1,1996,3,3.55,4.2,1,2,366.57000000000005,7.35
1182,1182,1,17,684310000.0,0,142680,6.0,599.6,5.0,6,2013,4,5.0,5.0,0,1,605.6,10.0
1183,1183,0,47,1530000000.0,1,161120,-24.9,5.73,3.6,1,1996,5,3.0,3.1,0,2,-19.169999999999998,6.6
1184,1184,1,49,12170000000.0,0,233120,7.4,6.39,3.9,4,1978,0,4.05,4.7,0,2,13.79,7.949999999999999
1185,1185,1,8,408350000.0,1,130940,1.3,15.98,5.0,0,1996,4,5.0,5.0,0,1,17.28,10.0
1186,1186,1,138,20130000000.0,0,3320000,11.2,3.83,3.8,1,1997,3,3.75,3.6,1,2,15.03,7.55
1187,1187,1,26,85750000.0,0,21430,-289.5,0.0,2.6,3,1961,9,2.25,2.35,0,1,-289.5,4.85
1188,1188,1,126,3560000000.0,0,182650,5.5,7.99,3.7,4,1944,0,3.75,4.55,0,1,13.49,7.45
1189,1189,1,85,129340000.0,0,63960,83.1,68.9,3.6,2,2005,10,2.2,2.3,0,2,152.0,5.800000000000001
1190,1190,1,122,4830000000.0,0,5000000,23.2,13.43,3.7,2,2004,4,3.55,3.95,0,1,36.629999999999995,7.25
1191,1191,1,23,416300000.0,0,363550,-47.2,0.0,2.8,3,2005,4,3.3,5.0,0,2,-47.2,6.1
1192,1192,1,13,2280000000.0,0,351080,14.1,50.23,3.8,2,1863,4,3.7,4.1,0,1,64.33,7.5
1193,1193,1,13,651750000.0,0,144810,-17.7,-5.92,3.3,3,1996,4,2.55,3.55,0,1,-23.619999999999997,5.85
1194,1194,1,122,11030000000.0,0,606540,848.96,289.54,4.0,4,1996,0,4.1,4.4,1,1,1138.5,8.1
1195,1195,1,13,143700000.0,1,12230,-14.8,1.2,2.6,6,1924,0,1.5,3.9,0,1,-13.600000000000001,4.1
1196,1196,1,13,990130000.0,0,170280,50.1,12.78,3.3,3,2007,5,2.6,3.75,0,1,62.88,5.9
1197,1197,1,13,181620000.0,0,13190,42.0,1.24,3.8,3,1913,9,4.0,5.0,0,1,43.24,7.8
1198,1198,1,17,2400000000.0,1,1510000,-137.1,-65.8,3.7,3,1995,4,3.75,5.0,0,1,-202.89999999999998,7.45
1199,1199,1,13,3490000000.0,0,741490,848.96,226.5,4.0,2,1858,10,3.95,4.9,0,1,1075.46,7.95
1200,1200,1,8,3180000000.0,0,863620,-20.7,7.39,2.8,5,1996,4,2.5,5.0,0,2,-13.309999999999999,5.3
1201,1201,1,13,9220000000.0,0,5190000,37.5,-7.65,3.5,4,1864,0,2.75,3.7,0,2,29.85,6.25
1202,1202,1,17,393220000.0,1,98810,895.36,665.1,5.0,0,1996,4,5.0,5.0,0,1,1560.46,10.0
1203,1203,0,85,705080000.0,0,1230000,33.9,80.0,3.9,2,1938,10,3.85,4.35,0,2,113.9,7.75
1204,1204,1,13,2580000000.0,0,166320,-10.7,60.24,3.5,2,1972,4,3.1,4.05,0,1,49.540000000000006,6.6
1205,1205,1,121,14220000000.0,1,172800,24.5,13.37,3.9,2,1956,10,3.85,4.75,0,2,37.87,7.75
1206,1206,0,33,2740000000.0,0,2130000,-13.5,13.97,3.6,2,1996,4,3.45,5.0,0,2,0.47000000000000064,7.050000000000001
